"report_time","all_equity","all_A","float_A","restricted_A","change_from","scrapy_time","code"
"2019-12-06","60.31亿","60.31亿","60.31亿","-","其他","2020-02-26 18:02:15","601558"
"2019-09-30","5.75亿","5.75亿","5.75亿","-","三季报","2020-02-26 18:02:19","601566"
"2019-09-30","13.87亿","13.87亿","13.87亿","-","三季报","2020-02-26 18:02:22","601567"
"2019-09-30","34.22亿","34.22亿","9.95亿","24.26亿","三季报","2020-02-26 18:02:28","601577"
"2019-09-30","4.97亿","4.97亿","4.97亿","-","三季报","2020-02-26 18:02:27","601579"
"2019-09-30","33.67亿","26.60亿","26.60亿","-","三季报","2020-02-26 18:02:39","601588"
"2019-09-30","3.73亿","3.73亿","3.73亿","-","三季报","2020-02-26 18:02:33","601595"
"2019-09-30","8.93亿","8.93亿","8.93亿","-","三季报","2020-02-26 18:02:46","601599"
"2019-09-30","170.23亿","130.79亿","109.60亿","21.19亿","三季报","2020-02-26 18:02:50","601600"
"2019-09-30","90.62亿","62.87亿","62.87亿","-","三季报","2020-02-26 18:02:56","601601"
"2019-09-30","7.24亿","7.24亿","2.98亿","4.27亿","三季报","2020-02-26 18:03:02","601606"
"2019-09-30","28.42亿","19.23亿","19.23亿","8.16万","三季报","2020-02-26 18:03:03","601607"
"2019-09-30","43.39亿","43.39亿","43.39亿","-","三季报","2020-02-26 18:03:07","601608"
"2019-09-30","26.25亿","26.25亿","26.25亿","-","三季报","2020-02-26 18:03:10","601611"
"2019-09-30","13.80亿","13.80亿","2.76亿","11.04亿","三季报","2020-02-26 18:03:15","601615"
"2019-09-30","9.36亿","9.36亿","9.36亿","-","三季报","2020-02-26 18:03:12","601616"
"2019-09-30","207.24亿","178.53亿","178.53亿","-","三季报","2020-02-26 18:03:16","601618"
"2019-09-30","19.33亿","19.33亿","5.04亿","14.29亿","三季报","2020-02-26 18:03:17","601619"
"2019-09-30","282.65亿","208.24亿","208.24亿","-","三季报","2020-02-26 18:03:20","601628"
"2019-09-30","91.27亿","60.28亿","60.28亿","-","三季报","2020-02-26 18:03:31","601633"
"2019-09-30","26.88亿","26.88亿","26.57亿","3129.72万","三季报","2020-02-26 18:03:26","601636"
"2019-09-30","23.61亿","23.61亿","23.61亿","-","三季报","2020-02-26 18:03:40","601666"
"2019-09-30","419.81亿","419.81亿","411.41亿","8.40亿","三季报","2020-02-26 18:03:35","601668"
"2019-09-30","152.99亿","152.99亿","111.44亿","41.55亿","三季报","2020-02-26 18:03:42","601669"
"2019-09-30","6.15亿","6.15亿","5.75亿","4010.10万","三季报","2020-02-26 18:03:44","601677"
"2019-09-30","15.44亿","15.44亿","15.44亿","-","三季报","2020-02-26 18:03:51","601678"
"2019-09-30","90.77亿","73.58亿","73.58亿","-","三季报","2020-02-26 18:03:48","601688"
"2019-09-30","10.55亿","10.55亿","10.48亿","655.64万","三季报","2020-02-26 18:03:58","601689"
"2019-09-30","40.00亿","40.00亿","4.00亿","36.00亿","三季报","2020-02-26 18:03:56","601698"
"2019-06-30","29.91亿","29.91亿","29.91亿","-","半年报","2020-02-26 18:04:04","601699"
"2019-09-30","17.32亿","14.89亿","14.83亿","611.18万","三季报","2020-02-26 18:04:06","601717"
"2019-09-30","43.92亿","43.92亿","43.92亿","-","三季报","2020-02-26 18:04:09","601718"
"2019-09-30","151.52亿","121.80亿","102.84亿","18.96亿","三季报","2020-02-26 18:04:15","601727"
"2019-09-30","286.99亿","243.28亿","229.18亿","14.10亿","三季报","2020-02-26 18:04:16","601766"
"2019-11-05","13.14亿","13.14亿","12.86亿","2793.13万","激励股份上市","2020-02-26 18:04:21","601777"
"2019-09-30","46.11亿","39.07亿","39.07亿","-","三季报","2020-02-26 18:04:27","601788"
"2019-09-30","9.76亿","9.76亿","9.76亿","-","三季报","2020-02-26 18:04:30","601789"
"2019-09-30","3.55亿","3.55亿","3.55亿","-","三季报","2020-02-26 18:04:32","601798"
"2019-09-30","2.76亿","2.76亿","2.76亿","-","三季报","2020-02-26 18:04:37","601799"
"2019-09-30","161.75亿","117.47亿","117.47亿","-","三季报","2020-02-26 18:04:38","601800"
"2019-09-30","19.89亿","19.89亿","19.89亿","-","三季报","2020-02-26 18:04:40","601801"
"2019-09-30","47.72亿","29.60亿","29.60亿","-","三季报","2020-02-26 18:04:46","601808"
"2019-09-30","12.34亿","7.92亿","7.92亿","-","三季报","2020-02-26 18:04:52","601811"
"2019-09-30","524.89亿","398.11亿","398.11亿","-","三季报","2020-02-26 18:04:51","601818"
"2019-09-30","35.50亿","28.76亿","3.96亿","24.80亿","三季报","2020-02-26 18:04:57","601828"
"2019-09-30","36.12亿","36.12亿","18.67亿","17.46亿","三季报","2020-02-26 18:05:00","601838"
"2019-09-30","1830.21亿","1619.22亿","1619.22亿","-","三季报","2020-02-26 18:05:05","601857"
"2019-09-30","7.91亿","7.91亿","1.91亿","6.00亿","三季报","2020-02-26 18:05:07","601858"
"2019-09-30","36.61亿","36.61亿","3.66亿","32.95亿","三季报","2020-02-26 18:05:12","601860"
"2019-09-30","19.50亿","15.00亿","1.50亿","13.50亿","三季报","2020-02-26 18:05:11","601865"
"2019-09-30","116.08亿","79.32亿","79.32亿","-","三季报","2020-02-26 18:05:18","601866"
"2019-09-30","7.58亿","4.06亿","1.07亿","3.00亿","三季报","2020-02-26 18:05:23","601869"
"2019-09-30","60.67亿","60.67亿","52.99亿","7.67亿","三季报","2020-02-26 18:05:30","601872"
"2019-09-30","21.51亿","21.51亿","17.77亿","3.74亿","三季报","2020-02-26 18:05:24","601877"
"2019-09-30","33.33亿","33.33亿","12.09亿","21.25亿","三季报","2020-02-26 18:05:36","601878"
"2019-09-30","128.95亿","77.36亿","77.36亿","-","三季报","2020-02-26 18:05:38","601880"
"2019-09-30","101.37亿","64.46亿","12.29亿","52.18亿","三季报","2020-02-26 18:05:44","601881"
"2019-11-07","5.22亿","5.22亿","5.22亿","-","限售股份上市","2020-02-26 18:05:50","601882"
"2019-09-30","11.54亿","11.54亿","11.54亿","-","三季报","2020-02-26 18:05:45","601886"
"2019-09-30","19.52亿","19.52亿","19.52亿","-","三季报","2020-02-26 18:05:55","601888"
"2019-09-30","9.59亿","9.59亿","9.59亿","-","三季报","2020-02-26 18:05:52","601890"
"2019-09-30","132.59亿","91.52亿","91.52亿","-","三季报","2020-02-26 18:05:57","601898"
"2019-11-29","253.77亿","196.40亿","192.22亿","4.19亿","公开增发新股","2020-02-26 18:06:00","601899"
"2019-09-30","8.96亿","8.96亿","8.89亿","642.66万","三季报","2020-02-26 18:06:04","601900"
"2019-09-30","82.32亿","82.32亿","82.32亿","-","三季报","2020-02-26 18:06:09","601901"
"2019-11-22","19.93亿","19.93亿","19.93亿","-","注销回购股份","2020-02-26 18:06:14","601908"
"2019-11-26","212.69亿","167.15亿","20.68亿","146.47亿","A股上市,配售股份上市","2020-02-26 18:06:13","601916"
"2019-09-30","25.91亿","25.91亿","25.91亿","-","三季报","2020-02-26 18:06:20","601918"
"2019-09-30","122.60亿","96.79亿","76.36亿","20.43亿","三季报","2020-02-26 18:06:18","601919"
"2019-09-30","25.45亿","25.45亿","25.45亿","-","三季报","2020-02-26 18:06:26","601928"
"2019-09-30","31.11亿","31.11亿","31.11亿","-","三季报","2020-02-26 18:06:31","601929"
"2019-12-10","95.70亿","95.70亿","94.68亿","1.02亿","激励股份上市","2020-02-26 18:06:34","601933"
"2019-09-30","2500.11亿","95.94亿","95.94亿","-","三季报","2020-02-26 18:06:45","601939"
"2019-09-30","18.23亿","18.23亿","4.01亿","14.21亿","三季报","2020-02-26 18:06:39","601949"
"2019-09-30","13.78亿","13.78亿","4.09亿","9.69亿","三季报","2020-02-26 18:06:56","601952"
"2019-09-30","32.27亿","32.27亿","32.27亿","-","三季报","2020-02-26 18:06:51","601958"
"2019-09-30","9.70亿","9.70亿","9.61亿","879.87万","三季报","2020-02-26 18:06:59","601965"
"2019-09-30","12.00亿","12.00亿","12.00亿","-","三季报","2020-02-26 18:07:01","601966"
"2019-09-30","8.33亿","8.33亿","8.33亿","-","三季报","2020-02-26 18:07:05","601968"
"2019-09-30","19.55亿","19.55亿","19.55亿","-","三季报","2020-02-26 18:07:07","601969"
"2019-09-30","50.23亿","50.23亿","18.99亿","31.25亿","三季报","2020-02-26 18:07:11","601975"
"2019-09-30","155.65亿","155.65亿","155.65亿","-","三季报","2020-02-26 18:07:15","601985"
"2019-09-30","2943.88亿","2107.66亿","2107.66亿","-","三季报","2020-02-26 18:07:19","601988"
"2019-09-30","228.80亿","228.80亿","183.62亿","45.18亿","三季报","2020-02-26 18:07:21","601989"
"2019-09-30","32.99亿","32.99亿","20.61亿","12.38亿","三季报","2020-02-26 18:07:26","601990"
"2019-09-30","185.07亿","123.96亿","99.94亿","24.02亿","三季报","2020-02-26 18:07:28","601991"
"2019-09-30","106.78亿","83.39亿","83.34亿","484.80万","三季报","2020-02-26 18:07:34","601992"
"2019-09-30","11.46亿","11.46亿","10.76亿","7000.99万","三季报","2020-02-26 18:07:40","601996"
"2019-09-30","32.18亿","32.18亿","30.70亿","1.48亿","三季报","2020-02-26 18:07:43","601997"
"2019-09-30","489.35亿","340.53亿","319.05亿","21.47亿","三季报","2020-02-26 18:07:46","601998"
"2019-09-30","5.51亿","5.51亿","5.51亿","-","三季报","2020-02-26 18:07:49","601999"
"2019-09-30","11.06亿","11.06亿","11.06亿","-","三季报","2020-02-26 18:07:52","603000"
"2019-09-30","4.01亿","4.01亿","4.01亿","-","三季报","2020-02-26 18:07:56","603001"
"2019-09-30","6.14亿","6.14亿","6.14亿","-","三季报","2020-02-26 18:07:58","603002"
"2019-09-30","4.17亿","4.17亿","4.17亿","-","三季报","2020-02-26 18:08:07","603003"
"2019-11-26","2.30亿","2.30亿","2.30亿","-","限售股份上市","2020-02-26 18:08:04","603005"
"2019-09-30","1.91亿","1.91亿","1.91亿","-","三季报","2020-02-26 18:08:16","603006"
"2019-11-26","3.37亿","3.37亿","3.33亿","371.88万","注销回购股份","2020-02-26 18:08:11","603007"
"2019-11-21","3.91亿","3.91亿","3.87亿","372.00万","注销回购股份","2020-02-26 18:08:20","603008"
"2019-11-29","3.59亿","3.59亿","3.28亿","3096.08万","注销回购股份","2020-02-26 18:08:18","603009"
"2019-12-09","3.47亿","3.47亿","3.44亿","267.12万","激励股份上市","2020-02-26 18:08:21","603010"
"2019-09-30","4.53亿","4.53亿","4.49亿","412.56万","三季报","2020-02-26 18:08:23","603011"
"2019-09-30","6.37亿","6.37亿","6.37亿","-","三季报","2020-02-26 18:08:29","603012"
"2019-09-30","5.10亿","5.10亿","6000.00万","4.50亿","三季报","2020-02-26 18:08:32","603013"
"2019-09-30","4.07亿","4.07亿","4.04亿","286.90万","三季报","2020-02-26 18:08:30","603015"
"2019-09-30","1.48亿","1.48亿","1.48亿","-","三季报","2020-02-26 18:08:33","603016"
"2019-09-30","2.75亿","2.75亿","2.70亿","518.79万","三季报","2020-02-26 18:08:37","603017"
"2019-09-30","4.64亿","4.64亿","4.60亿","439.74万","三季报","2020-02-26 18:08:40","603018"
"2019-09-30","9.00亿","9.00亿","9.00亿","-","三季报","2020-02-26 18:08:44","603019"
"2019-09-30","3.20亿","3.20亿","3.20亿","-","三季报","2020-02-26 18:08:46","603020"
"2019-09-30","3.20亿","3.20亿","3.20亿","-","三季报","2020-02-26 18:08:50","603021"
"2019-09-30","2.00亿","2.00亿","2.00亿","-","三季报","2020-02-26 18:08:58","603022"
"2019-09-30","4.46亿","4.46亿","4.46亿","-","三季报","2020-02-26 18:08:56","603023"
"2019-11-04","9.26亿","9.26亿","9.16亿","1027.49万","股权激励","2020-02-26 18:08:59","603025"
"2019-09-30","2.03亿","2.03亿","2.03亿","-","三季报","2020-02-26 18:09:00","603026"
"2019-09-30","4.66亿","4.66亿","4.60亿","614.38万","三季报","2020-02-26 18:09:06","603027"
"2019-09-30","2.21亿","2.21亿","2.21亿","-","三季报","2020-02-26 18:09:07","603028"
"2019-09-30","9334.00万","9334.00万","9334.00万","-","三季报","2020-02-26 18:09:08","603029"
"2019-09-30","5.38亿","5.38亿","5.36亿","241.44万","三季报","2020-02-26 18:09:12","603030"
"2019-09-30","1.12亿","1.12亿","1.12亿","-","三季报","2020-02-26 18:09:22","603031"
"2019-09-30","1.60亿","1.60亿","7840.80万","8160.00万","三季报","2020-02-26 18:09:16","603032"
"2019-12-09","3.04亿","3.04亿","1.78亿","1.27亿","限售股份上市","2020-02-26 18:09:27","603033"
"2019-09-30","2.80亿","2.80亿","1.72亿","1.08亿","三季报","2020-02-26 18:09:24","603035"
"2019-12-09","2.06亿","2.06亿","2.03亿","267.30万","限售股份上市","2020-02-26 18:09:32","603036"
"2019-09-30","1.06亿","1.06亿","6236.68万","4345.69万","三季报","2020-02-26 18:09:37","603037"
"2019-09-30","1.32亿","1.32亿","5263.52万","7893.64万","三季报","2020-02-26 18:09:38","603038"
"2019-09-30","1.52亿","1.52亿","5905.32万","9266.03万","三季报","2020-02-26 18:09:40","603039"
"2019-09-30","7948.29万","7948.29万","3222.30万","4725.98万","三季报","2020-02-26 18:09:45","603040"
"2019-09-30","1.01亿","1.01亿","4652.50万","5411.76万","三季报","2020-02-26 18:09:46","603041"
"2019-09-30","1.36亿","1.36亿","1.01亿","3497.14万","三季报","2020-02-26 18:09:50","603042"
"2019-09-30","4.04亿","4.04亿","1.26亿","2.78亿","三季报","2020-02-26 18:09:55","603043"
"2019-09-30","1.38亿","1.38亿","9493.27万","4268.73万","三季报","2020-02-26 18:09:59","603045"
"2019-10-31","1.62亿","1.62亿","8120.11万","8102.34万","注销回购股份","2020-02-26 18:10:00","603050"
"2019-09-30","7.67亿","7.67亿","1.41亿","6.26亿","三季报","2020-02-26 18:10:06","603055"
"2019-09-30","9.60亿","9.60亿","2.18亿","7.42亿","三季报","2020-02-26 18:10:10","603056"
"2019-09-30","4.19亿","4.19亿","2.24亿","1.95亿","三季报","2020-02-26 18:10:08","603058"
"2019-09-30","1.00亿","1.00亿","2500.00万","7500.00万","三季报","2020-02-26 18:10:13","603059"
"2019-11-11","3.08亿","3.08亿","3.08亿","-","限售股份上市","2020-02-26 18:10:17","603060"
"2019-09-30","4.31亿","4.31亿","2.55亿","1.76亿","三季报","2020-02-26 18:10:18","603063"
"2019-09-30","3.01亿","3.01亿","3.01亿","-","三季报","2020-02-26 18:10:24","603066"
"2019-09-30","4.31亿","4.31亿","4.31亿","-","三季报","2020-02-26 18:10:26","603067"
"2019-09-30","1.39亿","1.39亿","3467.84万","1.04亿","三季报","2020-02-26 18:10:29","603068"
"2019-09-30","3.16亿","3.16亿","3.16亿","-","三季报","2020-02-26 18:10:34","603069"
"2019-09-30","7450.00万","7450.00万","2684.92万","4765.08万","三季报","2020-02-26 18:10:39","603076"
"2019-09-30","88.31亿","88.31亿","88.31亿","-","三季报","2020-02-26 18:10:42","603077"
"2019-09-30","1.09亿","1.09亿","6223.99万","4696.01万","三季报","2020-02-26 18:10:45","603078"
"2019-09-30","1.12亿","1.12亿","3651.16万","7548.84万","三季报","2020-02-26 18:10:47","603079"
"2019-09-30","1.42亿","1.42亿","8723.50万","5426.50万","三季报","2020-02-26 18:10:49","603080"
"2019-09-30","4.02亿","4.02亿","7772.63万","3.24亿","三季报","2020-02-26 18:10:51","603081"
"2019-09-30","1.67亿","1.67亿","8518.36万","8223.04万","三季报","2020-02-26 18:11:00","603083"
"2019-09-30","2.91亿","2.91亿","2.91亿","-","三季报","2020-02-26 18:10:56","603085"
"2019-09-30","1.12亿","1.12亿","7251.37万","3948.63万","三季报","2020-02-26 18:11:06","603086"
"2019-09-30","1.57亿","1.57亿","1.57亿","-","三季报","2020-02-26 18:11:07","603088"
"2019-09-30","1.55亿","1.55亿","4560.96万","1.09亿","三季报","2020-02-26 18:11:08","603089"
"2019-09-30","1.00亿","1.00亿","1.00亿","-","三季报","2020-02-26 18:11:13","603090"
"2019-09-30","5.80亿","5.80亿","7000.00万","5.10亿","三季报","2020-02-26 18:11:18","603093"
"2019-09-30","1.35亿","1.35亿","5430.80万","8100.00万","三季报","2020-02-26 18:11:17","603096"
"2019-09-30","4.80亿","4.80亿","7501.20万","4.05亿","三季报","2020-02-26 18:11:20","603098"
"2019-09-30","2.67亿","2.67亿","2.67亿","-","三季报","2020-02-26 18:11:26","603099"
"2019-09-30","3.95亿","3.95亿","3.95亿","-","三季报","2020-02-26 18:11:31","603100"
"2019-09-30","3.36亿","3.36亿","3.36亿","-","三季报","2020-02-26 18:11:35","603101"
"2019-09-30","6.34亿","6.34亿","7420.00万","5.60亿","三季报","2020-02-26 18:11:40","603103"
"2019-09-30","5.00亿","5.00亿","3.08亿","1.92亿","三季报","2020-02-26 18:11:44","603105"
"2019-09-30","4.00亿","4.00亿","1.69亿","2.31亿","三季报","2020-02-26 18:11:43","603106"
"2019-11-18","5.80亿","5.80亿","5.80亿","-","配售股份上市","2020-02-26 18:11:50","603108"
"2019-09-30","1.44亿","1.44亿","5430.05万","8943.28万","三季报","2020-02-26 18:11:55","603110"
"2019-09-30","9.93亿","9.93亿","8.36亿","1.57亿","三季报","2020-02-26 18:12:04","603111"
"2019-09-30","6.76亿","6.76亿","3.32亿","3.44亿","三季报","2020-02-26 18:11:58","603113"
"2019-09-30","2.08亿","2.08亿","5200.00万","1.56亿","三季报","2020-02-26 18:12:06","603115"
"2019-09-30","5.76亿","5.76亿","5.76亿","-","三季报","2020-02-26 18:12:08","603116"
"2019-09-30","6.43亿","6.43亿","6.33亿","987.24万","三季报","2020-02-26 18:12:15","603117"
"2019-09-30","7.76亿","7.76亿","7.76亿","-","三季报","2020-02-26 18:12:10","603118"
"2019-09-30","2.16亿","2.16亿","5400.00万","1.62亿","三季报","2020-02-26 18:12:24","603121"
"2019-09-30","5.24亿","5.24亿","5.24亿","-","三季报","2020-02-26 18:12:21","603123"
"2019-09-30","6.11亿","6.11亿","6.11亿","-","三季报","2020-02-26 18:12:34","603126"
"2019-11-13","1.62亿","1.62亿","7879.47万","8292.22万","注销回购股份","2020-02-26 18:12:28","603127"
"2019-09-30","10.12亿","10.12亿","10.12亿","-","三季报","2020-02-26 18:12:38","603128"
"2019-09-30","1.34亿","1.34亿","6559.81万","6878.73万","三季报","2020-02-26 18:12:35","603129"
"2019-09-30","3.18亿","3.18亿","7000.00万","2.48亿","三季报","2020-02-26 18:12:42","603131"
"2019-09-30","2.11亿","2.11亿","1.12亿","9852.41万","三季报","2020-02-26 18:12:44","603133"
"2019-09-30","1.16亿","1.16亿","2900.00万","8700.00万","三季报","2020-02-26 18:12:49","603136"
"2019-09-30","2.11亿","2.11亿","6701.44万","1.44亿","三季报","2020-02-26 18:12:52","603138"
"2019-09-30","9988.00万","9988.00万","5363.00万","4625.00万","三季报","2020-02-26 18:12:58","603139"
"2019-09-30","10.55亿","10.55亿","6.39亿","4.15亿","三季报","2020-02-26 18:12:53","603156"
"2019-09-30","5.48亿","3.33亿","1.46亿","1.87亿","三季报","2020-02-26 18:13:01","603157"
"2019-09-30","2.17亿","2.17亿","2.17亿","-","三季报","2020-02-26 18:13:02","603158"
