股票代码,pid
002918,18462
002919,31955
002920,34622
002921,2027
002922,50190
002923,1764
002925,47505
002926,10340
002927,19059
002928,41640
002929,23033
002930,21381
002931,9147
002932,15456
002933,41456
002935,2914
002936,50208
002937,40945
002938,24737
002939,38215
002940,30919
002941,46781
002942,31240
002943,16125
002945,50067
002946,51629
002947,42093
002948,15554
002949,27603
002950,17943
002951,25141
002952,51290
002953,37652
002955,25440
002956,18718
002957,33130
002958,19525
002959,33259
002960,30095
002961,39721
002962,43711
002963,38362
002965,53509
002966,52068
002967,23668
002968,42315
002969,49016
003816,36232
300001,22183
300002,5074
300003,23599
300004,4295
300005,9496
300006,40646
300007,44606
300008,10867
300009,45677
300010,48934
300011,38236
300012,25083
300013,28382
300014,4345
300015,35909
300016,42724
300017,7580
300018,50630
300019,42725
300020,38753
300021,488
300022,46816
300023,41209
300024,49629
300025,35237
300026,53746
300027,36789
300029,43626
300030,21526
300031,25562
300032,14013
300033,630
300034,18373
300035,30062
300036,52321
300037,48162
300038,49091
300039,31683
300040,39359
300041,21591
300042,10661
300043,38191
300044,32585
300045,16912
300046,43674
300047,3772
300048,10106
300049,50432
300050,45214
300051,12702
300052,16280
300053,26180
300054,22381
300055,53815
300056,35786
300057,43717
300058,1166
300059,1158
300061,26694
300062,34671
300064,30444
300065,31035
300066,4383
300067,38699
300068,8533
300069,11149
300070,27301
300071,856
300072,34207
300073,18606
300074,35249
300075,9369
300076,7002
300077,16601
300078,33022
300079,39513
300080,30923
300081,17700
300082,3360
300083,49267
300084,14823
300085,51863
300086,26369
300087,20586
300088,35198
300089,1068
300090,8842
300091,12014
300092,47595
300093,35908
300094,34876
300095,16384
300096,8945
300098,53368
300099,43586
300100,6429
300101,21602
300102,38700
300103,19128
300105,13829
300106,39339
300107,33919
300108,1513
300109,17580
300110,1400
300111,15035
300112,32772
300113,32197
300114,38233
300115,37281
300116,45708
300117,14779
300118,45813
300119,29640
300120,2199
300121,40781
300122,10012
300123,37397
300124,39583
300125,47335
300126,25589
300127,12423
300128,740
300129,31237
300130,42306
300131,26497
300132,52431
300133,37327
300134,35228
300135,23274
300136,34243
300137,51354
300138,26447
300139,12123
300140,21820
300141,34725
300142,43708
300143,43062
300144,5601
300145,39154
300146,38089
300147,15949
300148,17986
300149,43528
300150,48517
300151,15446
300152,16208
300153,44136
300154,24119
300155,7812
300156,14406
300158,24052
300159,7639
300160,33734
300161,15989
300162,47948
300163,43053
300164,14574
300165,34728
300166,39266
300167,9648
300168,21437
300169,11312
300170,42038
300171,40040
300172,9549
300173,25999
300174,21180
300175,3443
300176,45117
300177,41669
300178,41980
300179,2888
300180,7255
300181,16316
300182,8473
300183,45225
300184,46445
300185,36601
300187,52409
300188,38412
300189,23643
300190,35975
300191,16560
300192,20988
300193,50693
300194,37865
300195,50893
300196,14726
300197,48298
300198,34466
300199,18763
300200,6271
300201,40313
300202,47971
300203,5009
300204,19021
300205,23228
300206,45791
300207,39460
300208,24732
300209,468
300210,41257
300211,8433
300212,37043
300213,29373
300214,21195
300215,3619
300217,25535
300218,8250
300219,34844
300220,20119
300221,36363
300222,15126
300223,45014
300224,49131
300225,44180
300226,12380
300227,48780
300228,18897
300229,14820
300230,3614
300231,44034
300232,40052
300233,47858
300234,15031
300235,12651
300236,46998
300237,3583
300238,53359
300239,24305
300240,14034
300241,49121
300242,21260
300243,44204
300244,13660
300245,40502
300246,1584
300247,32589
300248,20080
300249,21261
300250,27309
300251,27875
300253,46128
300254,2554
300255,43862
300256,49224
300257,14336
300258,105
300259,8172
300260,26791
300261,46652
300262,14382
300263,41646
300264,51468
300265,8338
300266,9873
300267,34256
300268,46189
300269,53700
300270,11265
300271,51582
300272,38701
300273,6968
300274,53759
300275,32437
300276,52102
300277,13519
300278,34947
300279,18714
300280,49525
300281,53329
300282,30122
300283,1315
300284,9311
300285,10201
300286,20422
300287,43819
300288,48343
300289,12842
300290,7846
300291,21801
300292,41745
300293,18070
300294,38830
300295,36593
300296,8933
300297,24746
300298,47281
300299,47694
300300,34636
300301,7460
300302,40277
300303,26906
300304,29804
300305,12486
300306,3874
300307,7830
300308,12219
300309,28050
300310,48544
300311,8523
300312,41449
300313,32503
300314,12310
300315,48945
300316,7322
300317,31280
300318,5372
300319,50953
300320,53650
300321,36126
300322,19579
300323,39356
300324,46417
300325,32513
300326,34300
300327,42964
300328,14538
300329,26847
300330,32140
300331,33931
300332,9410
300333,54261
300334,20018
300335,48137
300336,7042
300337,44236
300338,17815
300339,12900
300340,20906
300341,42220
300342,3392
300343,54307
300344,4024
300345,27402
300346,50843
300347,46418
300348,33535
300349,54265
300350,48183
300351,18515
300352,45737
300353,46466
300354,46985
300355,7848
300356,20013
300357,820
300358,11907
300359,30663
300360,42931
300362,51171
300363,42041
300364,11170
300365,27707
300366,13775
300367,8303
300368,47883
300369,40832
300370,7561
300371,24693
300373,31860
300374,30375
300375,23753
300376,9709
300377,14349
300378,9209
300379,5477
300380,23673
300381,47093
300382,52468
300383,23995
300384,20396
300385,32963
300386,19019
300387,53495
300388,40784
300389,40430
300390,45477
300391,23319
300392,47842
300393,16844
300394,1599
300395,40734
300396,1676
300398,37016
300399,20685
300400,42280
300401,54117
300402,41338
300403,30718
300404,35165
300405,48898
300406,28603
300407,17544
300408,19957
300409,28207
300410,29754
300411,49272
300412,6518
300413,14103
300415,10231
300416,13896
300417,40155
300418,23115
300419,39425
300420,40421
300421,31305
300422,7989
300423,12946
300424,764
300425,10602
300426,49949
300427,39405
300428,22412
300429,16490
300430,28496
300431,51722
300432,49325
300433,49617
300434,5751
300435,26549
300436,53351
300437,1851
300438,50340
300439,46979
300440,22429
300441,25677
300442,35732
300443,28286
300444,14549
300445,36272
300446,50923
300447,1450
300448,17798
300449,34702
300451,50898
300452,18439
300453,46078
300454,21493
300455,4680
300456,42811
300457,22606
300458,22828
300459,5918
300460,1870
300461,3671
300462,4848
300463,20492
300464,32249
300465,44067
300466,39822
300467,38111
300468,14802
300469,35838
300470,50133
300471,10839
300472,51004
300473,6644
300474,22986
300475,46893
300476,30093
300477,38734
300478,11517
300479,33659
300480,15189
300481,8636
300482,17560
300483,4976
300484,27267
300485,14873
300486,14291
300488,17428
300489,42675
300490,51193
300491,18808
300492,20092
300493,19523
300494,45226
300495,43609
300496,45612
300497,606
300498,52904
300499,19927
300500,1857
300501,839
300502,4568
300503,50749
300504,51589
300505,33654
300506,27393
300507,41199
300508,1564
300509,50573
300510,54267
300511,26917
300512,40249
300513,9883
300514,4438
300515,29171
300516,33796
300517,54000
300518,41860
300519,784
300520,33920
300521,1340
300522,16797
300523,43213
300525,22459
300526,3626
300527,45056
300528,39955
300529,1396
300530,32211
300531,44257
300532,39712
300533,45000
300534,52176
300535,30385
300536,22247
300537,6029
300538,24727
300539,24338
300540,42607
300541,19044
300542,6824
300543,52395
300545,38212
300546,17040
300547,41237
300548,53631
300549,20853
300550,42133
300551,26573
300552,17224
300553,29525
300554,26921
300555,15683
300556,34405
300557,9711
300558,50492
300559,48430
300560,23383
300561,18242
300562,18137
300563,50017
300564,12130
300565,7107
300566,2315
300567,16011
300568,26733
300569,29217
300570,4352
300571,32232
300572,30559
300573,47391
300575,52145
300576,10719
300577,53774
300578,17278
300579,20433
300580,30228
300581,20129
300582,47359
300583,52733
300584,50069
300585,17190
300586,6781
300587,4944
300588,1709
300589,19853
300590,33977
300591,25514
300592,37811
300593,25644
300594,12907
300595,28076
300596,43405
300597,33069
300598,53176
300599,14097
300600,51980
300601,38764
300602,48304
300603,11932
300604,3297
300605,1742
300606,23674
300607,34529
300608,32945
300609,35034
300610,31390
300611,15450
300612,53320
300613,19959
300615,2126
300616,18350
300617,22920
300618,37692
300619,50803
300620,42095
300621,37253
300622,9075
300623,42264
300624,53019
300625,15559
300626,31388
300627,4311
300628,40121
300629,15737
300630,47836
300631,37912
300632,25182
300633,19174
300634,28492
300635,29619
300636,27767
300637,44221
300638,38019
300639,46680
300640,19256
300641,26723
300642,40606
300643,48907
300644,8219
300645,32739
300647,34091
300648,51092
300649,33105
300650,35298
300651,3901
300652,3359
300653,37307
300654,191
300655,29416
300656,18532
300657,19435
300658,14927
300659,28619
300660,3361
300661,37520
300662,23763
300663,54194
300664,49979
300665,15010
300666,22005
300667,33481
300668,33144
300669,34244
300670,40378
300671,40877
300672,35974
300673,51510
300674,8785
300675,6464
300676,44864
300677,36690
300678,4118
300679,31634
300680,51512
300681,25569
300682,22394
300683,14364
300684,8460
300685,2431
300686,2485
300687,25185
300688,13692
300689,29242
300690,7451
300691,44043
300692,40033
300693,8499
300694,44098
300695,23746
300696,9100
300697,24787
300698,29658
300699,36514
300700,30889
300701,27207
300702,35610
300703,41820
300705,33255
300706,21981
300707,53072
300708,42595
300709,9159
300710,5375
300711,17646
300712,2825
300713,647
300715,21187
300716,32414
300717,42627
300718,1360
300719,30741
300720,52890
300721,41919
300722,11057
300723,32333
300724,12037
300725,45331
300726,6095
300727,52342
300729,6525
300730,27888
300731,26192
300732,44086
300733,45897
300735,39677
300736,28563
300737,3824
300738,20591
300739,3076
300740,1579
300741,53957
300742,8823
300743,54053
300745,26116
300746,18713
300747,48291
300748,17270
300749,26983
300750,37990
300751,5227
300752,14346
300753,2428
300755,21171
300756,8369
300757,14616
300758,18947
300759,704
300760,38852
300761,18344
300762,31374
300763,9139
300765,17388
300766,20917
300767,42557
300768,53055
300769,3030
300770,11611
300771,27495
300772,29110
300773,11810
300776,18141
300777,38310
300778,46171
300779,5060
300780,38671
300781,22509
300782,22449
300783,52031
300785,19904
300786,13249
300787,44156
300788,29677
300789,27694
300790,27237
300791,27941
300792,0
300793,34752
300795,20309
300796,52717
300797,44742
300798,34010
300799,51157
300800,24480
300801,6853
300802,6381
300803,31046
300805,33024
300806,20367
300808,52152
430142,45800
430198,13165
430223,45652
430229,4098
430372,26998
430447,26091
430515,19314
430532,37669
430539,24060
600000,29751
600004,44585
600006,1860
600007,44832
600008,8644
600009,19007
600010,1597
600011,29047
600012,12020
600015,50998
600016,11754
600017,47922
600018,49844
600019,29734
600020,47811
600021,38437
600022,15648
600023,21248
600025,5604
600026,50465
600027,52678
600028,18486
600029,2231
600030,20846
600031,44029
600033,48926
600035,16289
600036,22823
600037,36884
600038,52854
600039,17988
600048,36429
600050,28171
600051,3715
600052,16324
600053,29798
600054,26657
600055,2203
600056,35267
600057,21041
600058,33373
600059,11790
600060,12897
600061,47014
600062,24955
600063,43883
600064,9264
600066,46533
600067,332
600068,11759
600069,12784
600070,52537
600071,23869
600072,23864
600073,52419
600075,10225
600076,10785
600077,16434
600078,6587
600079,14895
600080,42845
600081,9616
600082,31089
600083,39970
600084,39812
600085,50748
600086,33739
600088,44004
600089,22697
600090,21419
600091,31968
600093,7495
600094,37606
600095,45935
600096,7955
600097,20291
600098,24537
600099,9439
600100,44313
600101,24795
600103,42711
600104,4425
600105,44110
600106,36998
600107,26032
600108,28360
600109,47304
600110,18577
600111,44935
600112,30682
600113,29908
600114,7641
600115,48274
600116,16185
600117,1835
600118,43148
600119,45496
600120,14195
600121,36201
600122,13683
600123,43172
600125,35973
600126,21715
600127,9321
600128,49332
600129,14854
600130,36570
600131,25601
600132,14841
600133,2292
600135,17154
600136,2612
600137,29507
600138,27295
600139,14928
600141,24435
600143,8793
600146,53155
600148,52066
600149,2118
600150,26210
600151,43481
600152,3455
600153,19383
600155,15664
600156,42159
600157,37258
600158,5902
600159,49917
600160,4163
600161,41731
600162,15201
600163,3332
600165,2586
600166,4514
600167,18333
600168,36086
600169,38334
600170,67
600171,17786
600172,9468
600173,25267
600175,19370
600176,11701
600177,35302
600178,49375
600179,10353
600180,35060
600182,2338
600183,46926
600184,29170
600185,43730
600186,5016
600187,27432
600188,42372
600189,21234
600190,41133
600191,34022
600192,20571
600193,21917
600195,17847
600196,50451
600197,34617
600198,27450
600199,41900
600200,5645
600201,47046
600202,40757
600203,24680
600206,41547
600207,31140
600208,33232
600209,18871
